SN,Image Name,Dog ( % prediction),Cat ( % prediction),Binary Classification
775,775,0.125081686,99.87491369,0
776,776,5.559756234,94.44023967,0
777,777,99.54136014,0.458646892,1
778,778,0.808005966,99.19198751,0
779,779,99.87438321,0.125622307,1
780,780,98.09306264,1.906935498,1
781,781,97.10686803,2.89312806,1
782,782,70.58779001,29.41220701,1
783,783,99.81788397,0.182116218,1
784,784,99.83205199,0.167939963,1
785,785,5.482675508,94.51732039,0
786,786,96.52813673,3.47186178,1
787,787,1.822524332,98.17746878,0
788,788,20.15772611,79.84227538,0
789,789,99.97903705,0.020967548,1
790,790,99.94174242,0.058257871,1
791,791,99.99815226,0.001844773,1
792,792,99.54263568,0.457363389,1
793,793,99.78737831,0.212620408,1
794,794,91.41303897,8.586964756,1
795,795,50.33020377,49.66979325,1
796,796,89.99487758,10.00511795,1
797,797,70.15365958,29.84634042,1
798,798,94.86122131,5.138777196,1
799,799,4.565356299,95.4346478,0
800,800,99.30811524,0.691891927,1
801,801,3.183262795,96.81674242,0
802,802,56.43826723,43.56172979,1
803,803,20.20917833,79.79082465,0
804,804,0.035566738,99.96442795,0
805,805,96.7408061,3.259197995,1
806,806,99.99967813,0.000320108,1
807,807,99.99734163,0.002655808,1
808,808,88.6297226,11.37028411,1
809,809,99.70017076,0.299829897,1
810,810,98.37306738,1.62693467,1
811,811,11.72896251,88.27103972,0
812,812,99.99921322,0.00078242,1
813,813,84.33126211,15.66873044,1
814,814,98.92569184,1.074306481,1
815,815,99.80263114,0.197362085,1
816,816,99.78475571,0.215245713,1
817,817,58.30434561,41.69565141,1
818,818,98.34016562,1.659835503,1
819,819,94.73381042,5.266186222,1
820,820,51.77608728,48.2239157,1
821,821,99.98532534,0.01466736,1
822,822,7.28720203,92.71280169,0
823,823,99.99887943,0.001123219,1
824,824,0.097093434,99.90290403,0
825,825,0.185115961,99.81489182,0
826,826,99.92175102,0.078252406,1
827,827,0.322839897,99.67716336,0
828,828,95.57763338,4.422370344,1
829,829,99.38240051,0.617596554,1
830,830,6.076962873,93.92303228,0
831,831,4.920509085,95.07949352,0
832,832,99.18678403,0.813215878,1
833,833,99.88634586,0.113655219,1
834,834,98.53537083,1.464628801,1
835,835,99.98422861,0.015763078,1
836,836,1.281157415,98.71883988,0
837,837,99.50457811,0.495419931,1
838,838,0.074893312,99.92510676,0
839,839,99.93768334,0.062321575,1
840,840,25.96740127,74.03259277,0
841,841,6.958847493,93.04115176,0
842,842,98.6191988,1.380800083,1
843,843,19.40532923,80.59467673,0
844,844,97.28775024,2.71225255,1
845,845,99.97908473,0.020914036,1
846,846,99.98621941,0.013775022,1
847,847,2.674118988,97.32587934,0
848,848,99.7805655,0.21943727,1
849,849,0.236386037,99.7636199,0
850,850,0.697316276,99.30268526,0
851,851,94.26641464,5.733584985,1
852,852,0.616639387,99.38336611,0
853,853,93.73344183,6.266560405,1
854,854,86.90919876,13.09079677,1
855,855,0.148987118,99.85100627,0
856,856,1.824388839,98.17560911,0
857,857,98.59511852,1.404883806,1
858,858,70.22491693,29.77508008,1
859,859,0.280379714,99.71961975,0
860,860,9.800890088,90.19910693,0
861,861,99.95474219,0.045260377,1
862,862,90.74343443,9.256561846,1
863,863,97.20954299,2.790463716,1
864,864,99.52114224,0.478863623,1
865,865,91.96563959,8.034361899,1
866,866,99.98755455,0.012447211,1
867,867,1.919933595,98.08006883,0
868,868,45.10111511,54.89888787,0
869,869,79.33151722,20.66849023,1
870,870,99.90556836,0.094437035,1
871,871,99.98021722,0.019784531,1
872,872,6.530343741,93.46965551,0
873,873,97.13484645,2.865158208,1
874,874,99.97330308,0.026698547,1
875,875,20.11475712,79.88524437,0
876,876,99.93605018,0.063944876,1
877,877,0.182037195,99.81796741,0
878,878,93.60311031,6.396882981,1
879,879,85.79980135,14.20020163,1
880,880,2.064011805,97.93598652,0
881,881,51.98148489,48.01851809,1
882,882,99.9820888,0.017911692,1
883,883,75.02498031,24.97502416,1
884,884,97.35186696,2.648130804,1
885,885,81.05766773,18.94233227,1
886,886,48.31190705,51.68809295,0
887,887,99.86748695,0.132518902,1
888,888,12.46069372,87.5393033,0
889,889,1.000876073,98.99913073,0
890,890,57.56475925,42.43524671,1
891,891,79.63309884,20.36690116,1
892,892,48.40834737,51.59165263,0
893,893,99.99592304,0.004075765,1
894,894,0.194022793,99.80598092,0
895,895,51.18787885,48.81212115,1
896,896,56.39899969,43.60100329,1
897,897,83.3627224,16.6372776,1
898,898,0.618637307,99.38136339,0
899,899,99.99512434,0.004875297,1
900,900,99.88823533,0.111759198,1
901,901,99.76416826,0.235837256,1
902,902,92.06211567,7.937879115,1
903,903,99.96938705,0.030611406,1
904,904,99.98825788,0.011735607,1
905,905,45.65612674,54.34387326,0
906,906,2.941673622,97.05832005,0
907,907,99.98732805,0.012675975,1
908,908,99.96852875,0.031468624,1
909,909,70.2019155,29.79808748,1
910,910,0.150983967,99.84900951,0
911,911,6.876140088,93.12386513,0
912,912,96.02367282,3.976320848,1
913,913,98.16581011,1.834194735,1
914,914,21.96147889,78.03851962,0
915,915,28.32410336,71.67589664,0
916,916,95.75138092,4.248615354,1
917,917,14.472799,85.52719951,0
918,918,99.98375177,0.016247253,1
919,919,32.31403828,67.68596172,0
920,920,0.277687609,99.72231388,0
921,921,0.141445221,99.85855818,0
922,922,94.41378117,5.586218461,1
923,923,100,2.30E-07,1
924,924,47.49649465,52.50350833,0
925,925,0.082736887,99.91726279,0
926,926,8.686681837,91.3133204,0
927,927,9.921782464,90.07821679,0
928,928,0.463975966,99.53601956,0
929,929,0.465837447,99.53416586,0
930,930,99.90190268,0.098094472,1
931,931,3.423070908,96.57692313,0
932,932,4.784717038,95.21527886,0
933,933,18.03498715,81.96501136,0
934,934,88.92606497,11.07393652,1
935,935,99.90282059,0.097185117,1
936,936,47.57325351,52.42674351,0
937,937,89.36268091,10.63732058,1
938,938,0.187757914,99.81223941,0
939,939,14.70795423,85.29205322,0
940,940,99.99858141,0.001417078,1
941,941,6.004404277,93.99559498,0
942,942,0.098491262,99.90150928,0
943,943,24.36162233,75.63837767,0
944,944,65.48981071,34.51019526,1
945,945,95.78149915,4.218499362,1
946,946,87.71381378,12.28618696,1
947,947,15.13262093,84.86738205,0
948,948,17.57645607,82.42353797,0
949,949,99.36318994,0.636809785,1
950,950,99.9956727,0.004327725,1
951,951,4.025328904,95.9746778,0
952,952,1.075259596,98.92473817,0
953,953,98.72364998,1.276344154,1
954,954,36.89939678,63.10060024,0
955,955,99.43707585,0.562928524,1
956,956,99.95885491,0.041142682,1
957,957,79.39334512,20.6066519,1
958,958,99.99790192,0.002102528,1
959,959,9.104310721,90.89569449,0
960,960,99.99949932,0.000499615,1
961,961,26.5283227,73.4716773,0
962,962,26.5959233,73.40407968,0
963,963,99.95433092,0.045672714,1
964,964,88.09518218,11.90482154,1
965,965,5.146220326,94.85377669,0
966,966,90.38799405,9.612006694,1
967,967,3.848863021,96.15113735,0
968,968,99.98514652,0.014854968,1
969,969,99.09907579,0.90091778,1
970,970,99.99989271,0.00011202,1
971,971,97.77070284,2.229301445,1
972,972,75.96712112,24.03287739,1
973,973,9.675260633,90.3247416,0
974,974,99.87114668,0.128858502,1
975,975,3.377915546,96.62209153,0
976,976,88.09390068,11.90609559,1
977,977,81.677562,18.32243949,1
978,978,46.13911211,53.8608849,0
979,979,99.91281629,0.087185187,1
980,980,99.82507825,0.17492515,1
981,981,99.05208349,0.947915576,1
982,982,95.88207006,4.117937386,1
983,983,99.99536276,0.004636872,1
984,984,99.99910593,0.000893502,1
985,985,25.00641048,74.99358654,0
986,986,44.13566589,55.86432815,0
987,987,15.95471948,84.04527903,0
988,988,45.54802179,54.45197821,0
989,989,99.85859394,0.141403801,1
990,990,0.152576447,99.84741807,0
991,991,2.101746574,97.89825678,0
992,992,99.92184639,0.078155339,1
993,993,77.38304734,22.61695415,1
994,994,2.690421231,97.30957747,0
995,995,71.85260653,28.14739645,1
996,996,1.649871096,98.35012555,0
997,997,99.93114471,0.068852532,1
998,998,99.99947548,0.000521077,1
999,999,3.017997183,96.98200822,0
1000,1000,99.99325275,0.006742795,1
1001,1001,57.55528808,42.44471192,1
1002,1002,98.46771955,1.532277837,1
1003,1003,99.98177886,0.018225587,1
1004,1004,99.97467399,0.025328022,1
1005,1005,0.074618176,99.92538095,0
1006,1006,99.92634654,0.073649833,1
1007,1007,99.91692305,0.08308352,1
1008,1008,2.570256591,97.42974043,0
1009,1009,99.9766767,0.023326458,1
1010,1010,99.87242818,0.127572415,1
1011,1011,2.159103192,97.84089327,0
1012,1012,99.50942993,0.490571745,1
1013,1013,7.978491485,92.02150702,0
1014,1014,99.9992013,0.000798508,1
1015,1015,1.779396832,98.2205987,0
1016,1016,99.21614528,0.783849508,1
1017,1017,5.706338957,94.29365993,0
1018,1018,93.424505,6.575495005,1
1019,1019,99.99748468,0.00251756,1
1020,1020,11.93177626,88.06821704,0
1021,1021,62.04512119,37.95488179,1
1022,1022,11.54692322,88.45307231,0
1023,1023,1.982705295,98.01729321,0
1024,1024,60.7670784,39.2329216,1
1025,1025,8.018933237,91.98106527,0
1026,1026,85.84172726,14.1582787,1
1027,1027,0.008769002,99.9912262,0
1028,1028,83.98834467,16.0116598,1
1029,1029,36.8499428,63.15005422,0
1030,1030,1.14364177,98.85636568,0
1031,1031,29.10001874,70.89998126,0
1032,1032,99.48969483,0.510307075,1
1033,1033,36.37955189,63.62044811,0
1034,1034,99.99274015,0.007259608,1
1035,1035,0.108950736,99.89105463,0
1036,1036,98.4554112,1.544591691,1
1037,1037,92.96556115,7.034434378,1
1038,1038,99.3799746,0.62002698,1
1039,1039,0.04626805,99.95373487,0
1040,1040,99.96567965,0.034318055,1
1041,1041,72.24864364,27.7513504,1
1042,1042,57.97224641,42.02775359,1
1043,1043,0.199409551,99.80059266,0
1044,1044,97.97169566,2.028305456,1
1045,1045,88.19195628,11.80804595,1
1046,1046,17.12993532,82.87006021,0
1047,1047,2.933412232,97.06658721,0
1048,1048,99.97201562,0.027979052,1
1049,1049,0.276483083,99.72352386,0
1050,1050,8.962967247,91.03702903,0
1051,1051,94.44570541,5.554290488,1
1052,1052,99.54372048,0.456283567,1
1053,1053,99.762398,0.237598619,1
1054,1054,99.76050854,0.239485479,1
1055,1055,97.16334343,2.836652286,1
1056,1056,96.48479223,3.51520516,1
1057,1057,99.99483824,0.005158792,1
1058,1058,99.07010794,0.929894485,1
1059,1059,99.99140501,0.008592179,1
1060,1060,6.400126964,93.59987378,0
1061,1061,0.085152505,99.9148488,0
1062,1062,22.92143703,77.07856297,0
1063,1063,0.154092512,99.84591007,0
1064,1064,7.693742961,92.30625629,0
1065,1065,8.265277743,91.73471928,0
1066,1066,99.96355772,0.036441354,1
1067,1067,99.99974966,0.000250864,1
1068,1068,85.17600298,14.82399404,1
1069,1069,33.27465951,66.72533751,0
1070,1070,99.99324083,0.006753053,1
1071,1071,0.045269221,99.95473027,0
1072,1072,41.57319665,58.42680335,0
1073,1073,2.677668817,97.32233286,0
1074,1074,99.26728606,0.732716499,1
1075,1075,99.79689717,0.203105016,1
1076,1076,30.02842069,69.97157335,0
1077,1077,74.67039824,25.32959878,1
1078,1078,0.715329917,99.28466678,0
1079,1079,94.01965737,5.980343372,1
1080,1080,99.99845028,0.001552245,1
1081,1081,95.64239383,4.35760878,1
1082,1082,99.99309778,0.006903139,1
1083,1083,99.95492101,0.045074418,1
1084,1084,30.07022142,69.92977858,0
1085,1085,67.13129282,32.86871016,1
1086,1086,99.73207116,0.267925207,1
1087,1087,59.98157263,40.01842439,1
1088,1088,0.359388092,99.64061379,0
1089,1089,99.98708963,0.012907959,1
1090,1090,82.33602047,17.66397804,1
1091,1091,99.92302656,0.0769726,1
1092,1092,30.54835498,69.451648,0
1093,1093,99.20531511,0.794686843,1
1094,1094,97.65302539,2.346969396,1
1095,1095,99.96091723,0.039082716,1
1096,1096,99.85547662,0.144522625,1
1097,1097,10.69748923,89.30251002,0
1098,1098,70.56772709,29.43226993,1
1099,1099,4.947984219,95.05200982,0
1100,1100,53.05117369,46.94882333,1
1101,1101,19.29564476,80.70434928,0
1102,1102,12.96978295,87.03022003,0
1103,1103,6.339554489,93.66044402,0
1104,1104,3.984550014,96.01545334,0
1105,1105,99.96808767,0.031912565,1
1106,1106,86.7585063,13.2414937,1
1107,1107,3.113142587,96.88686132,0
1108,1108,99.95453954,0.045459685,1
1109,1109,3.910648078,96.08935118,0
1110,1110,2.232904173,97.7670908,0
1111,1111,25.86004436,74.13995266,0
1112,1112,0.429078192,99.57091808,0
1113,1113,0.021309125,99.97869134,0
1114,1114,99.9920249,0.007977214,1
1115,1115,99.87912774,0.120870979,1
1116,1116,91.43579602,8.564206213,1
1117,1117,0.160914508,99.8390913,0
1118,1118,27.25870609,72.74129987,0
1119,1119,32.02031553,67.97968745,0
1120,1120,0.240154448,99.75984693,0
1121,1121,99.96688366,0.033113713,1
1122,1122,99.75755811,0.242444128,1
1123,1123,34.22049582,65.77950716,0
1124,1124,97.46416211,2.53584031,1
1125,1125,0.015607965,99.9843955,0
1126,1126,0.497365836,99.50262904,0
1127,1127,0.032900335,99.96709824,0
1128,1128,17.45085716,82.5491488,0
1129,1129,94.22655702,5.773435906,1
1130,1130,97.50995636,2.490048856,1
1131,1131,99.74133372,0.258670188,1
1132,1132,26.82143748,73.1785655,0
1133,1133,21.06483877,78.93516421,0
1134,1134,44.66232359,55.33767939,0
1135,1135,1.792613976,98.20739031,0
1136,1136,99.70077872,0.299225282,1
1137,1137,50.59443116,49.4055748,1
1138,1138,6.159152836,93.8408494,0
1139,1139,99.18091893,0.819076411,1
1140,1140,0.598008651,99.40199852,0
1141,1141,1.602823101,98.3971715,0
1142,1142,1.022653002,98.97734523,0
1143,1143,32.83575475,67.16424823,0
1144,1144,99.99884367,0.001153436,1
1145,1145,99.99506474,0.004929371,1
1146,1146,99.53619838,0.463808049,1
1147,1147,99.9997735,0.000228529,1
1148,1148,0.207136688,99.79286194,0
1149,1149,99.90521073,0.094792747,1
1150,1150,5.778134242,94.22186017,0
1151,1151,99.99685287,0.003145451,1
1152,1152,19.81854141,80.18145561,0
1153,1153,0.265097455,99.73490238,0
1154,1154,99.68357682,0.31642851,1
1155,1155,99.93620515,0.06379952,1
1156,1156,22.29371965,77.70627737,0
1157,1157,75.51211715,24.48787987,1
1158,1158,99.99234676,0.007651252,1
1159,1159,0.026557167,99.97344613,0
1160,1160,3.648642078,96.35135531,0
1161,1161,97.86846042,2.131543495,1
1162,1162,14.64071423,85.35928726,0
1163,1163,11.86068133,88.13931942,0
1164,1164,1.294769067,98.70522618,0
1165,1165,68.48956943,31.51042759,1
1166,1166,99.33539629,0.664599938,1
1167,1167,77.70324349,22.29676098,1
1168,1168,11.52590588,88.47410083,0
1169,1169,90.46748281,9.53251496,1
1170,1170,90.26539922,9.734602273,1
1171,1171,35.72725952,64.2727375,0
1172,1172,90.37905335,9.620946646,1
1173,1173,99.90020394,0.099795207,1
1174,1174,99.90689158,0.093105825,1
1175,1175,99.97183681,0.028158163,1
1176,1176,0.21519491,99.78480339,0
1177,1177,7.544115931,92.45588183,0
1178,1178,10.85912436,89.14087415,0
1179,1179,99.89569187,0.104306056,1
1180,1180,99.99911785,0.000881951,1
1181,1181,8.912318945,91.08768106,0
1182,1182,99.99976158,0.00024251,1
1183,1183,96.91067934,3.089318238,1
1184,1184,99.96131063,0.038691101,1
1185,1185,0.709762424,99.29023385,0
1186,1186,99.99381304,0.006187784,1
1187,1187,0.034245875,99.96575117,0
1188,1188,73.15840125,26.84159875,1
1189,1189,85.71549654,14.28449899,1
1190,1190,95.76088786,4.239115119,1
1191,1191,99.99879599,0.001201013,1
1192,1192,36.59777641,63.40222359,0
1193,1193,2.13720575,97.86279798,0
1194,1194,3.429013118,96.57098651,0
1195,1195,99.97138381,0.028617281,1
1196,1196,42.81204343,57.18795657,0
1197,1197,99.95855689,0.041444114,1
1198,1198,16.72152728,83.27847123,0
1199,1199,59.56104994,40.43895006,1
1200,1200,99.56274033,0.437261909,1
1201,1201,99.93621707,0.063786784,1
1202,1202,5.641054735,94.35893893,0
1203,1203,52.70467401,47.29532301,1
1204,1204,0.105800841,99.8941958,0
1205,1205,99.5300293,0.469973963,1
1206,1206,65.42925835,34.57073867,1
1207,1207,99.92622733,0.073767063,1
1208,1208,2.630188316,97.36981392,0
1209,1209,0.401431788,99.59856868,0
1210,1210,96.61064744,3.389352188,1
1211,1211,99.99989271,0.000112869,1
1212,1212,0.308184139,99.69182014,0
1213,1213,1.643697917,98.35630059,0
1214,1214,94.86701488,5.132992938,1
1215,1215,99.96548891,0.034512731,1
1216,1216,99.99928474,0.000715712,1
1217,1217,56.59928322,43.4007138,1
1218,1218,10.41574776,89.58425522,0
1219,1219,99.53430891,0.465694163,1
1220,1220,0.041661123,99.95834231,0
1221,1221,9.464770555,90.53522944,0
1222,1222,16.97217971,83.02782178,0
1223,1223,99.30120111,0.698796706,1
1224,1224,99.6822238,0.317774178,1
1225,1225,1.293746196,98.70625138,0
1226,1226,2.090513706,97.90949225,0
1227,1227,99.99901056,0.000993489,1
1228,1228,0.978696253,99.02130961,0
1229,1229,33.39012861,66.60987735,0
1230,1230,1.406099647,98.59390259,0
1231,1231,86.9854033,13.01459819,1
1232,1232,99.77278113,0.227222056,1
1233,1233,0.032137893,99.96786118,0
1234,1234,20.8313331,79.16867137,0
1235,1235,99.98469353,0.015307966,1
1236,1236,99.96438026,0.035618537,1
1237,1237,99.99226332,0.007738911,1
1238,1238,99.67700243,0.322998106,1
1239,1239,91.46259427,8.537402004,1
1240,1240,2.532337606,97.4676609,0
1241,1241,98.73881936,1.261184271,1
1242,1242,99.99643564,0.003560799,1
1243,1243,99.19547439,0.804531481,1
1244,1244,0.099313259,99.9006927,0
1245,1245,24.00419712,75.99580288,0
1246,1246,34.8434478,65.15655518,0
1247,1247,0.90353936,99.09646511,0
1248,1248,96.88566327,3.114333563,1
1249,1249,10.02698466,89.97301459,0
1250,1250,99.51663017,0.483375695,1
1251,1251,96.74426317,3.255737945,1
1252,1252,0.577834481,99.42216277,0
1253,1253,93.87199283,6.128007174,1
1254,1254,52.45346427,47.54653573,1
1255,1255,24.32373464,75.67626238,0
1256,1256,0.686177285,99.31382537,0
1257,1257,99.25710559,0.742899906,1
1258,1258,14.29644376,85.70356369,0
1259,1259,1.035092399,98.96490574,0
1260,1260,0.505727949,99.49427247,0
1261,1261,99.9937892,0.006211503,1
1262,1262,3.363811225,96.63619399,0
1263,1263,98.76948595,1.230516098,1
1264,1264,12.62248009,87.37751842,0
1265,1265,0.078526104,99.92147684,0
1266,1266,83.2657814,16.73421413,1
1267,1267,72.5897789,27.4102211,1
1268,1268,7.442043722,92.55795479,0
1269,1269,95.57215571,4.427844658,1
1270,1270,5.084307119,94.915694,0
1271,1271,99.67370629,0.326294266,1
1272,1272,99.40093756,0.599062489,1
1273,1273,98.74454737,1.255447511,1
1274,1274,62.43445873,37.56553531,1
1275,1275,99.74210262,0.25789456,1
1276,1276,96.23503685,3.764962777,1
1277,1277,0.324088382,99.67591166,0
1278,1278,4.957677424,95.04231811,0
1279,1279,99.82599616,0.17400732,1
1280,1280,99.9828577,0.017138661,1
1281,1281,4.480614141,95.51938772,0
1282,1282,74.74218011,25.25781989,1
1283,1283,90.62378407,9.376214445,1
